index,PN_URL,edprinc,TM_ID,PN_title,provenance,daterange,language,translation,image,multiple_TMs,trema_status,,batch_order
427,http://www.papyri.info/ddbdp/p.oxy;70;4772,p.oxy 70 4772,92163,Anweisung an die Totengräber;,Oxyrhynchos;,201 CE - 300 CE;," grc, grc;",None;,Img (ext.);,no,has marked tremas,,16
428,http://www.papyri.info/ddbdp/p.oxy;70;4773,p.oxy 70 4773,92164,Gestellungsbürgschaft;,Oxyrhynchos;,173 CE - 174 CE;," grc, grc;",None;,"Img (ext.), Print;",no,no editorial tremas,,17
429,http://www.papyri.info/ddbdp/p.oxy;70;4775r,p.oxy 70 4775r,92166,Copia (?) di un rapporto di episkepsis;,Oxyrhynchos;,159 CE;," grc, grc;",None;,"Img (ext.), Print;",no,has marked tremas,,18
430,http://www.papyri.info/ddbdp/p.oxy;70;4778,p.oxy 70 4778,92170,Richiesta di pagamento da parte della corporazione τῶν χαλκέων;,Oxyrhynchos;,283 CE - 292 CE;," grc, grc;",None;,"Img (ext.), Print;",no,has marked tremas,,19
630,http://www.papyri.info/ddbdp/p.oxy;72;4856,p.oxy 72 4856,114236,keiner;,Oxyrhynchos;,76 CE - 100 CE;," grc, grc;",None;,None;,no,no editorial tremas,,84
631,http://www.papyri.info/ddbdp/p.oxy;72;4857,p.oxy 72 4857,114237,Circular to Officials;,Oxyrhynchos;,184 CE - 216 CE;," grc, grc;",None;,None;,no,no editorial tremas,,85
632,http://www.papyri.info/ddbdp/p.oxy;72;4859,p.oxy 72 4859,114239,Application for Leave to Mortgage;,Oxyrhynchos;,108 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,86
633,http://www.papyri.info/ddbdp/p.oxy;72;4861,p.oxy 72 4861,114241,Notification to the Strategus;,Oxyrhynchos;,178 CE;," grc, grc;",None;,None;,no,no editorial tremas,,87
634,http://www.papyri.info/ddbdp/p.oxy;72;4862,p.oxy 72 4862,114242,Petition to the Epistrategus;,Oxyrhynchos;,156 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,88
635,http://www.papyri.info/ddbdp/p.oxy;72;4864,p.oxy 72 4864,114244,Order for Payment in Kind;,Oxyrhynchos;,160 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,89
636,http://www.papyri.info/ddbdp/p.oxy;72;4865,p.oxy 72 4865,114245,Invitation to Dinner;,Oxyrhynchos;,101 CE - 200 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,90
637,http://www.papyri.info/ddbdp/p.oxy;72;4867,p.oxy 72 4867,114247,Letter of Cyrillus;,Oxyrhynchos;,101 CE - 200 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,91
638,http://www.papyri.info/ddbdp/p.oxy;72;4870,p.oxy 72 4870,114250,Letter of Hatres;,Oxyrhynchos;,101 CE - 225 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,92
639,http://www.papyri.info/ddbdp/p.oxy;72;4871,p.oxy 72 4871,114251,Letter of Serenus;,Oxyrhynchos;,101 CE - 200 CE;," grc, grc;",None;,None;,no,no editorial tremas,,93
640,http://www.papyri.info/ddbdp/p.oxy;72;4873,p.oxy 72 4873,114253,Letter to Athenarus;,Oxyrhynchos;,101 CE - 200 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,94
641,http://www.papyri.info/ddbdp/p.oxy;72;4874,p.oxy 72 4874,114254,Letter of Dionysius;,Oxyrhynchos;,101 CE - 200 CE;," grc, grc;",None;,None;,no,no editorial tremas,,95
642,http://www.papyri.info/ddbdp/p.oxy;72;4875,p.oxy 72 4875,114255,Letter of Cornelius;,Oxyrhynchos;,101 CE - 200 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,96
643,http://www.papyri.info/ddbdp/p.oxy;72;4876,p.oxy 72 4876,114256,Letter of Heraclides;,Oxyrhynchos;,101 CE - 200 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,97
644,http://www.papyri.info/ddbdp/p.oxy;72;4877,p.oxy 72 4877,114257,Letter of Apion;,Oxyrhynchos;,176 CE - 225 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,98
645,http://www.papyri.info/ddbdp/p.oxy;72;4878,p.oxy 72 4878,114258,keiner;,Oxyrhynchos;,101 CE - 200 CE;," grc, grc;",None;,None;,no,no editorial tremas,,99
646,http://www.papyri.info/ddbdp/p.oxy;72;4879,p.oxy 72 4879,114259,keiner;,Oxyrhynchos;,101 CE - 200 CE;," grc, grc;",None;,"Img (ext.), Print;",no,no editorial tremas,,100
647,http://www.papyri.info/ddbdp/p.oxy;72;4880,p.oxy 72 4880,114260,keiner;,Oxyrhynchos;,101 CE - 200 CE;," grc, grc;",None;,"Img, Img (ext.);",no,no editorial tremas,,101
648,http://www.papyri.info/ddbdp/p.oxy;72;4882,p.oxy 72 4882,114262,keiner;,Oxyrhynchos;,101 CE - 200 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,102
649,http://www.papyri.info/ddbdp/p.oxy;72;4884,p.oxy 72 4884,114264,Petition to the Epistrategus;,Oxyrhynchos;,179 CE - 181 CE;," grc, grc;",None;,"Img, Img (ext.);",no,no editorial tremas,,103
650,http://www.papyri.info/ddbdp/p.oxy;72;4885v,p.oxy 72 4885v,114265,keiner;,Oxyrhynchos;,193 CE - 194 CE;," grc, grc;",None;,None;,no,no editorial tremas,,104
651,http://www.papyri.info/ddbdp/p.oxy;72;4888,p.oxy 72 4888,114269,Letter to a Strategus;,Oxyrhynchos;,234 CE - 238 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,105
735,http://www.papyri.info/ddbdp/p.oxy;72;4892,p.oxy 72 4892,114273,Edict of a Praefect Concerning Archives;,Oxyrhynchos;,127 CE;," grc, grc;",None;,None;,no,has marked tremas,,1
431,http://www.papyri.info/ddbdp/p.oxy;73;4959,p.oxy 73 4959,118649,Letter of the Senate to the Strategus;,Oxyrhynchos;,310 CE - 311 CE;," grc, grc;",None;,Print;,no,has marked tremas,,20
432,http://www.papyri.info/ddbdp/p.oxy;73;4960,p.oxy 73 4960,118650,Registration of an Apprentice;,Oxyrhynchos;,58 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,21
433,http://www.papyri.info/ddbdp/p.oxy;73;4962,p.oxy 73 4962,118652,Registration of an Apprentice;,Oxyrhynchos;,62 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,22
434,http://www.papyri.info/ddbdp/p.oxy;74;4984,p.oxy 74 4984,128289,Official Letter;,Oxyrhynchos;,188 CE - 190 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,23
435,http://www.papyri.info/ddbdp/p.oxy;75;5049,p.oxy 75 5049,128890,Entwurf zu einer Eingabe (Neuedition von P.Mich. XI 616);,Oxyrhynchos;,181 CE - 183 CE;," grc, grc;",None;,"Img (ext.), Print;",no,no editorial tremas,,24
436,http://www.papyri.info/ddbdp/p.oxy;75;5051,p.oxy 75 5051,128892,Fragment of official letter or petition;,Oxyrhynchos;,341 CE;," grc, grc;",None;,None;,no,no editorial tremas,,25
437,http://www.papyri.info/ddbdp/p.oxy;75;5054,p.oxy 75 5054,128895,Lettera di Theone ad Heraclide;,Oxyrhynchos;,101 CE - 150 CE;," grc, grc;",None;,Print;,no,no editorial tremas,,26
438,http://www.papyri.info/ddbdp/p.oxy;75;5055,p.oxy 75 5055,128896,Letter;,Oxyrhynchos;,101 CE - 200 CE;," grc, grc;",None;,Img (ext.);,no,has marked tremas,,27
439,http://www.papyri.info/ddbdp/p.oxy;75;5059,p.oxy 75 5059,128900,Letter of Recommendation;,Oxyrhynchos;,101 CE - 300 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,28
440,http://www.papyri.info/ddbdp/p.oxy;75;5062,p.oxy 75 5062,128903,Letter of the Strategus of Alexandria concerning Two Stolen Camels;,Oxyrhynchos;,138 CE - 161 CE;," grc, grc;",None;,None;,no,has marked tremas,,29
441,http://www.papyri.info/ddbdp/p.oxy;75;5063,p.oxy 75 5063,128904,Report of Public Physician;,Oxyrhynchos;,96 CE;," grc, grc;",None;,Print;,no,has marked tremas,,30
442,http://www.papyri.info/ddbdp/p.oxy;76;5099,p.oxy 76 5099,140171,Orders for Delivery of Wine;,Oxyrhynchos;,296 CE - 330 CE;," grc, grc;",None;,None;,no,no editorial tremas,,31
443,http://www.papyri.info/ddbdp/p.oxy;76;5100,p.oxy 76 5100,140172,Letter to an ἀρχιπροφήτης;,Oxyrhynchos;,276 CE - 300 CE;," grc, grc;",None;,None;,no,no editorial tremas,,32
444,http://www.papyri.info/ddbdp/p.oxy;77;5111,p.oxy 77 5111,140177,Sale of Taxes;,Oxyrhynchos;,66 CE - 70 CE;," grc, grc;",None;,"Img (ext.), Print;",no,has marked tremas,,33
445,http://www.papyri.info/ddbdp/p.oxy;77;5112,p.oxy 77 5112,140178,Land Distribution;,Oxyrhynchos;,95 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,34
755,http://www.papyri.info/ddbdp/p.oxy;77;5113,p.oxy 77 5113,140179,"Eingabe, betreffend ein vor dem Archidikastes anhängiges Verfahren;",Oxyrhynchos;,266 CE;," grc, grc;",None;,"Img (ext.), Print;",no,has marked tremas,,0
446,http://www.papyri.info/ddbdp/p.oxy;78;5176,p.oxy 78 5176,128290,Land Distribution;,Oxyrhynchos;,100 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,35
447,http://www.papyri.info/ddbdp/p.oxy;78;5177,p.oxy 78 5177,170060,Land Distribution;,Oxyrhynchos;,83 CE - 88 CE;," grc, grc;",None;,None;,no,no editorial tremas,,36
448,http://www.papyri.info/ddbdp/p.oxy;78;5178,p.oxy 78 5178,170061,Emancipation of a Slave;,Oxyrhynchos;,86 CE;," grc, grc;",None;,None;,no,has marked tremas,,37
449,http://www.papyri.info/ddbdp/p.oxy;78;5179,p.oxy 78 5179,170062,Emancipation of a Slave;,Oxyrhynchos;,100 CE;," grc, grc;",None;,None;,no,no editorial tremas,,38
450,http://www.papyri.info/ddbdp/p.oxy;78;5180,p.oxy 78 5180,170063,Report of a Public Physician;,Oxyrhynchos;,173 CE;," grc, grc;",None;,Print;,no,no editorial tremas,,39
451,http://www.papyri.info/ddbdp/p.oxy;78;5181,p.oxy 78 5181,170064,Repair of Public Buildings;,Oxyrhynchos;,201 CE;," grc, grc;",None;,None;,no,has marked tremas,,40
756,http://www.papyri.info/ddbdp/p.oxy;79;5208,p.oxy 79 5208,381933,"Eingabe, betreffend ein vor dem Archidikastes anhängiges Verfahren;",Oxyrhynchos;,266 CE;," grc, grc;",None;,"Img (ext.), Print;",no,has marked tremas,,0
452,http://www.papyri.info/ddbdp/p.oxy;79;5210,p.oxy 79 5210,381935,Embellishment of a New Street;,Oxyrhynchos;,283 CE;," grc, grc;",None;,None;,no,has marked tremas,,41
132,http://www.papyri.info/ddbdp/p.oxy;8;1100,p.oxy 8 1100,21725,Letter;,Oxyrhynchos;,101 CE - 200 CE;," grc, grc;",None;,Img (ext.);,no,has marked tremas,,27
133,http://www.papyri.info/ddbdp/p.oxy;8;1104,p.oxy 8 1104,21729,Letter of Recommendation;,Oxyrhynchos;,101 CE - 300 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,28
134,http://www.papyri.info/ddbdp/p.oxy;8;1105,p.oxy 8 1105,21730,Letter of the Strategus of Alexandria concerning Two Stolen Camels;,Oxyrhynchos;,138 CE - 161 CE;," grc, grc;",None;,None;,no,no editorial tremas,,29
135,http://www.papyri.info/ddbdp/p.oxy;8;1119,p.oxy 8 1119,21740,Report of Public Physician;,Oxyrhynchos;,96 CE;," grc, grc;",None;,Print;,no,has marked tremas,,30
136,http://www.papyri.info/ddbdp/p.oxy;8;1140,p.oxy 8 1140,21758,Orders for Delivery of Wine;,Oxyrhynchos;,296 CE - 330 CE;," grc, grc;",None;,None;,no,no editorial tremas,,31
137,http://www.papyri.info/ddbdp/p.oxy;8;1142,p.oxy 8 1142,31721,Letter to an ἀρχιπροφήτης;,Oxyrhynchos;,276 CE - 300 CE;," grc, grc;",None;,None;,no,no editorial tremas,,32
138,http://www.papyri.info/ddbdp/p.oxy;8;1154,p.oxy 8 1154,25928,Sale of Taxes;,Oxyrhynchos;,66 CE - 70 CE;," grc, grc;",None;,"Img (ext.), Print;",no,no editorial tremas,,33
139,http://www.papyri.info/ddbdp/p.oxy;8;1156,p.oxy 8 1156,31722,Land Distribution;,Oxyrhynchos;,95 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,34
140,http://www.papyri.info/ddbdp/p.oxy;8;1157,p.oxy 8 1157,31723,Land Distribution;,Oxyrhynchos;,100 CE;," grc, grc;",None;,Img (ext.);,no,has marked tremas,,35
141,http://www.papyri.info/ddbdp/p.oxy;8;1159,p.oxy 8 1159,31725,Land Distribution;,Oxyrhynchos;,83 CE - 88 CE;," grc, grc;",None;,None;,no,has marked tremas,,36
453,http://www.papyri.info/ddbdp/p.oxy;80;5254,p.oxy 80 5254,388560,Appointment of a Guardian;,Oxyrhynchos;,203 CE;," grc, grc;",None;,Print;,no,no editorial tremas,,42
454,http://www.papyri.info/ddbdp/p.oxy;80;5255,p.oxy 80 5255,388561,Peculation by a Treasury Official;,Oxyrhynchos;,195 CE - 196 CE;," grc, grc;",None;,None;,no,no editorial tremas,,43
455,http://www.papyri.info/ddbdp/p.oxy;81;5286,p.oxy 81 5286,704648,Appointment of Treasury Officials;,Oxyrhynchos;,288 CE;," grc, grc;",None;,None;,no,has marked tremas,,44
456,http://www.papyri.info/ddbdp/p.oxy;83;5361,p.oxy 83 5361,786135,Appointment of a Delegate;,Oxyrhynchos;,292 CE;," grc, grc;",None;,None;,no,has marked tremas,,45
567,http://www.papyri.info/ddbdp/p.oxy;9;1185,p.oxy 9 1185,21573,Registration of an Apprentice;,Oxyrhynchos;,58 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,21
142,http://www.papyri.info/ddbdp/p.oxy;9;1190,p.oxy 9 1190,21577,Emancipation of a Slave;,Oxyrhynchos;,86 CE;," grc, grc;",None;,None;,no,no editorial tremas,,37
143,http://www.papyri.info/ddbdp/p.oxy;9;1191,p.oxy 9 1191,21578,Emancipation of a Slave;,Oxyrhynchos;,100 CE;," grc, grc;",None;,None;,no,no editorial tremas,,38
568,http://www.papyri.info/ddbdp/p.oxy;9;1192,p.oxy 9 1192,21579,Registration of an Apprentice;,Oxyrhynchos;,62 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,22
144,http://www.papyri.info/ddbdp/p.oxy;9;1202,p.oxy 9 1202,21588,Report of a Public Physician;,Oxyrhynchos;,173 CE;," grc, grc;",None;,Print;,no,has marked tremas,,39
569,http://www.papyri.info/ddbdp/p.oxy;9;1215,p.oxy 9 1215,28934,Official Letter;,Oxyrhynchos;,188 CE - 190 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,23
570,http://www.papyri.info/ddbdp/p.oxy;9;1216,p.oxy 9 1216,28935,Entwurf zu einer Eingabe (Neuedition von P.Mich. XI 616);,Oxyrhynchos;,181 CE - 183 CE;," grc, grc;",None;,"Img (ext.), Print;",no,no editorial tremas,,24
571,http://www.papyri.info/ddbdp/p.oxy;9;1217,p.oxy 9 1217,31648,Fragment of official letter or petition;,Oxyrhynchos;,341 CE;," grc, grc;",None;,None;,no,no editorial tremas,,25
572,http://www.papyri.info/ddbdp/p.oxy;9;1218,p.oxy 9 1218,31649,Lettera di Theone ad Heraclide;,Oxyrhynchos;,101 CE - 150 CE;," grc, grc;",None;,Print;,no,no editorial tremas,,26
573,http://www.papyri.info/ddbdp/p.oxy;9;1219,p.oxy 9 1219,31650,Letter;,Oxyrhynchos;,101 CE - 200 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,27
574,http://www.papyri.info/ddbdp/p.oxy;9;1220,p.oxy 9 1220,31651,Letter of Recommendation;,Oxyrhynchos;,101 CE - 300 CE;," grc, grc;",None;,Img (ext.);,no,has marked tremas,,28
457,http://www.papyri.info/ddbdp/p.oxy.hels;;47a,p.oxy.hels 47a,26655,Commissariat;,Oxyrhynchos;,323 CE;," grc, grc;",None;,None;,no,no editorial tremas,,46
458,http://www.papyri.info/ddbdp/p.oxy.hels;;47b,p.oxy.hels 47b,26656,Payment of a Fine;,Oxyrhynchos;,221 CE;," grc, grc;",None;,None;,no,no editorial tremas,,47
459,http://www.papyri.info/ddbdp/p.oxy.hels;;47c,p.oxy.hels 47c,26657,Letter of a Centurion;,Oxyrhynchos;,222 CE;," grc, grc;",None;,None;,no,no editorial tremas,,48
460,http://www.papyri.info/ddbdp/p.oxy.hels;;48,p.oxy.hels 48,26658,Letter of a Centurion;,Oxyrhynchos;,242 CE - 246 CE;," grc, grc;",None;,None;,no,no editorial tremas,,49
461,http://www.papyri.info/ddbdp/p.oxy.hels;;49,p.oxy.hels 49,30200,Lading and Inspection of Corn;,Oxyrhynchos;,101 CE - 300 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,50
462,http://www.papyri.info/ddbdp/p.oxy.hels;;50,p.oxy.hels 50,30201,Dispute Concerning Property;,Oxyrhynchos;,338 CE;," grc, grc;",None;,None;,no,no editorial tremas,,51
463,http://www.papyri.info/ddbdp/p.princ;2;22,p.princ 2 22,17352,Complaint of a Pilot;,Oxyrhynchos;,338 CE;," grc, grc;",None;,None;,no,no editorial tremas,,52
700,http://www.papyri.info/ddbdp/p.princ;2;72,p.princ 2 72,30617,Gestellungsbürgschaft;,Oxyrhynchos;,173 CE - 174 CE;," grc, grc;",None;,"Img (ext.), Print;",no,has marked tremas,,17
464,http://www.papyri.info/ddbdp/p.princ;2;77,p.princ 2 77,32792,Order for Payment of Wheat;,Oxyrhynchos;,179 CE;," grc, grc;",None;,Img (ext.);,no,has marked tremas,,53
701,http://www.papyri.info/ddbdp/p.ross.georg;3;6,p.ross.georg 3 6,32905,Copia (?) di un rapporto di episkepsis;,Oxyrhynchos;,159 CE;," grc, grc;",None;,"Img (ext.), Print;",no,has marked tremas,,18
702,http://www.papyri.info/ddbdp/p.ross.georg;5;23,p.ross.georg 5 23,30679,Richiesta di pagamento da parte della corporazione τῶν χαλκέων;,Oxyrhynchos;,283 CE - 292 CE;," grc, grc;",None;,"Img (ext.), Print;",no,no editorial tremas,,19
465,http://www.papyri.info/ddbdp/p.ryl;4;691,p.ryl 4 691,30590,Revocation of a Will;,Oxyrhynchos;,123 CE;," grc, grc;",None;,Img (ext.);,no,has marked tremas,,54
466,http://www.papyri.info/ddbdp/p.select;;5,p.select 5,30422,Letter;,Oxyrhynchos;,101 CE - 200 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,55
724,http://www.papyri.info/ddbdp/p.stras;4;233,p.stras 4 233,30456,Inizio di documento ufficiale;,Oxyrhynchos;,72 CE - 73 CE;," grc, grc;",None;,Print;,no,no editorial tremas,,13
662,http://www.papyri.info/ddbdp/p.theon;;1,p.theon 1,15861,Letter of Pausanias;,Oxyrhynchos;,201 CE - 300 CE;," grc, grc;",None;,None;,no,no editorial tremas,,116
666,http://www.papyri.info/ddbdp/p.theon;;11,p.theon 11,15870,Petition to the Epistrategus;,Oxyrhynchos;,162 CE;," grc, grc;",None;,None;,no,no editorial tremas,,120
667,http://www.papyri.info/ddbdp/p.theon;;12,p.theon 12,15871,Order for Delivery of Wine;,Oxyrhynchos;,231 CE - 263 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,121
668,http://www.papyri.info/ddbdp/p.theon;;14,p.theon 14,15873,Order for Delivery of Wine;,Oxyrhynchos;,235 CE - 267 CE;," grc, grc;",None;,None;,no,no editorial tremas,,122
669,http://www.papyri.info/ddbdp/p.theon;;19,p.theon 19,15878,Letter of Marcus;,Oxyrhynchos;,101 CE - 200 CE;," grc, grc;",None;,None;,no,no editorial tremas,,123
663,http://www.papyri.info/ddbdp/p.theon;;2,p.theon 2,15862,Letter of Demarchus;,Oxyrhynchos;,201 CE - 300 CE;," grc, grc;",None;,None;,no,no editorial tremas,,117
670,http://www.papyri.info/ddbdp/p.theon;;20,p.theon 20,15879,Letter to Amois;,Oxyrhynchos;,101 CE - 300 CE;," grc, grc;",None;,None;,no,no editorial tremas,,124
671,http://www.papyri.info/ddbdp/p.theon;;22,p.theon 22,15881,Letter to Didymas;,Oxyrhynchos;,218 CE - 219 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,125
672,http://www.papyri.info/ddbdp/p.theon;;23,p.theon 23,15882,Letter of Hephaestion;,Oxyrhynchos;,201 CE - 300 CE;," grc, grc;",None;,"Img, Img (ext.);",no,no editorial tremas,,126
673,http://www.papyri.info/ddbdp/p.theon;;25,p.theon 25,15884,Letter of Nemesianus;,Oxyrhynchos;,201 CE - 300 CE;," grc, grc;",None;,None;,no,no editorial tremas,,127
674,http://www.papyri.info/ddbdp/p.theon;;26,p.theon 26,15885,Letter of Helene;,Oxyrhynchos;,201 CE - 300 CE;," grc, grc;",None;,Print;,no,no editorial tremas,,128
664,http://www.papyri.info/ddbdp/p.theon;;4,p.theon 4,15864,Private Correspondence;,Oxyrhynchos;,101 CE - 300 CE;," grc, grc;",None;,Print;,no,no editorial tremas,,118
665,http://www.papyri.info/ddbdp/p.theon;;8,p.theon 8,15867,Private Correspondence;,Oxyrhynchos;,101 CE - 200 CE;," grc, grc;",None;,None;,no,no editorial tremas,,119
498,http://www.papyri.info/ddbdp/p.turner;;41,p.turner 41,15702,Notification to the Strategus;,Oxyrhynchos;,178 CE;," grc, grc;",None;,None;,no,has marked tremas,,87
675,http://www.papyri.info/ddbdp/p.vind.sijp;;26,p.vind.sijp 26,30477,Letter of Satornilus;,Oxyrhynchos;,201 CE - 300 CE;," grc, grc;",None;,"Img, Img (ext.);",no,no editorial tremas,,129
705,http://www.papyri.info/ddbdp/p.warr;;13,p.warr 13,27219,Registration of an Apprentice;,Oxyrhynchos;,62 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,22
676,http://www.papyri.info/ddbdp/p.wisc;2;73,p.wisc 2 73,26688,Letter of Troilus;,Oxyrhynchos;,201 CE - 300 CE;," grc, grc;",None;,None;,no,no editorial tremas,,130
411,http://www.papyri.info/ddbdp/pap.agon;;1,pap.agon 1,16348,"Eingabe, betreffend ein vor dem Archidikastes anhängiges Verfahren;",Oxyrhynchos;,266 CE;," grc, grc;",None;,"Img (ext.), Print;",no,no editorial tremas,,0
417,http://www.papyri.info/ddbdp/pap.agon;;10,pap.agon 10,15994,Letter to a Tax - Farmer of the xenike praktoria;,Oxyrhynchos;,206 CE - 212 CE;," grc, grc;",None;,"Img, Img (ext.), Print;",no,no editorial tremas,,6
412,http://www.papyri.info/ddbdp/pap.agon;;2,pap.agon 2,18516,Edict of a Praefect Concerning Archives;,Oxyrhynchos;,127 CE;," grc, grc;",None;,None;,no,no editorial tremas,,1
413,http://www.papyri.info/ddbdp/pap.agon;;3,pap.agon 3,17010,Auskunftserteilung durch die βιβλιοφύλακες ἐγκτήσεων über das Vermögen eines Inquisiten;,Oxyrhynchos;,309 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,2
414,http://www.papyri.info/ddbdp/pap.agon;;4,pap.agon 4,15809,Notice of the Deaths of Slaves;,Oxyrhynchos;,78 CE - 79 CE;," grc, grc;",None;,"Img (ext.), Print;",no,no editorial tremas,,3
415,http://www.papyri.info/ddbdp/pap.agon;;5,pap.agon 5,30441,Letter of Apion;,Oxyrhynchos;,196 CE - 198 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,4
416,http://www.papyri.info/ddbdp/pap.agon;;8,pap.agon 8,21532,Official Confirmation of the Return of a Will;,Oxyrhynchos;,116 CE;," grc, grc;",None;,"Img (ext.), Print;",no,no editorial tremas,,5
467,http://www.papyri.info/ddbdp/psi;1;35,psi 1 35,20124,Letter Concerning Property in Pawn;,Oxyrhynchos;,101 CE - 300 CE;," grc, grc;",None;,Print;,no,no editorial tremas,,56
652,http://www.papyri.info/ddbdp/psi;1;93,psi 1 93,31260,Apportionment of Duties to an Exegetes;,Oxyrhynchos;,294 CE;," grc, grc;",None;,None;,no,no editorial tremas,,106
653,http://www.papyri.info/ddbdp/psi;1;95,psi 1 95,31261,Invitation to Dinner;,Oxyrhynchos;,201 CE - 300 CE;," grc, grc;",None;,None;,no,no editorial tremas,,107
768,http://www.papyri.info/ddbdp/psi;10;1106,psi 10 1106,17541,"Eingabe, betreffend ein vor dem Archidikastes anhängiges Verfahren;",Oxyrhynchos;,266 CE;," grc, grc;",None;,"Img (ext.), Print;",no,has marked tremas,,0
769,http://www.papyri.info/ddbdp/psi;10;1107,psi 10 1107,17542,Edict of a Praefect Concerning Archives;,Oxyrhynchos;,127 CE;," grc, grc;",None;,None;,no,has marked tremas,,1
487,http://www.papyri.info/ddbdp/psi;12;1248,psi 12 1248,17411,keiner;,Oxyrhynchos;,89 CE;," grc, grc;",None;,"Img, Img (ext.);",no,has marked tremas,,76
720,http://www.papyri.info/ddbdp/psi;12;1254,psi 12 1254,17416,Letter of Fishermen to a Strategus;,Oxyrhynchos;,128 CE - 131 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,9
703,http://www.papyri.info/ddbdp/psi;13;1333,psi 13 1333,30569,Letter of the Senate to the Strategus;,Oxyrhynchos;,310 CE - 311 CE;," grc, grc;",None;,Print;,no,has marked tremas,,20
704,http://www.papyri.info/ddbdp/psi;13;1334,psi 13 1334,30570,Registration of an Apprentice;,Oxyrhynchos;,58 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,21
488,http://www.papyri.info/ddbdp/psi;13;1357,psi 13 1357,17257,keiner;,Oxyrhynchos;,81 CE - 83 CE;," grc, grc;",None;,Print;,no,has marked tremas,,77
489,http://www.papyri.info/ddbdp/psi;14;1414,psi 14 1414,27055,keiner;,Oxyrhynchos;,99 CE - 100 CE;," grc, grc;",None;,Img (ext.);,no,no editorial tremas,,78
490,http://www.papyri.info/ddbdp/psi;14;1415,psi 14 1415,27056,keiner;,Oxyrhynchos;,100 CE;," grc, grc;",None;,Print;,no,no editorial tremas,,79
491,http://www.papyri.info/ddbdp/psi;14;1418,psi 14 1418,30468,keiner;,Oxyrhynchos;,100 CE;," grc, grc;",None;,"Img (ext.), Print;",no,no editorial tremas,,80
492,http://www.papyri.info/ddbdp/psi;14;1419,psi 14 1419,30469,keiner;,Oxyrhynchos;,95 CE - 100 CE;," grc, grc;",None;,None;,no,no editorial tremas,,81
493,http://www.papyri.info/ddbdp/psi;14;1420,psi 14 1420,30470,keiner;,Oxyrhynchos;,76 CE - 100 CE;," grc, grc;",None;,Img (ext.);,no,has marked tremas,,82
721,http://www.papyri.info/ddbdp/psi;15;1523,psi 15 1523,114316,Plainte au sujet d’une ruade;,Oxyrhynchos;,59 CE;," grc, grc;",None;,None;,no,no editorial tremas,,10
722,http://www.papyri.info/ddbdp/psi;15;1535,psi 15 1535,114321,Official correspondence;,Oxyrhynchos;,297 CE - 298 CE;," grc, grc;",None;,None;,no,has marked tremas,,11
